"train/global_step","glad-glitter-9 - train/learning_rate","glad-glitter-9 - train/learning_rate__MIN","glad-glitter-9 - train/learning_rate__MAX","glad-glitter-9 - _step","glad-glitter-9 - _step__MIN","glad-glitter-9 - _step__MAX","sleek-moon-7 - train/learning_rate","sleek-moon-7 - train/learning_rate__MIN","sleek-moon-7 - train/learning_rate__MAX","sleek-moon-7 - _step","sleek-moon-7 - _step__MIN","sleek-moon-7 - _step__MAX","magic-universe-6 - train/learning_rate","magic-universe-6 - train/learning_rate__MIN","magic-universe-6 - train/learning_rate__MAX","magic-universe-6 - _step","magic-universe-6 - _step__MIN","magic-universe-6 - _step__MAX","visionary-oath-5 - train/learning_rate","visionary-oath-5 - train/learning_rate__MIN","visionary-oath-5 - train/learning_rate__MAX","visionary-oath-5 - _step","visionary-oath-5 - _step__MIN","visionary-oath-5 - _step__MAX"
"6160","0.000010326693227091634","0.000010326693227091634","0.000010326693227091634","234","234","234","","","","","","","","","","","","","","","","","",""
"6170","0.000009848605577689243","0.000009848605577689243","0.000009848605577689243","236","236","236","","","","","","","","","","","","","","","","","",""
"6180","0.000009370517928286852","0.000009370517928286852","0.000009370517928286852","238","238","238","","","","","","","","","","","","","","","","","",""
"6190","0.000008892430278884461","0.000008892430278884461","0.000008892430278884461","240","240","240","","","","","","","","","","","","","","","","","",""
"6200","0.00000841434262948207","0.00000841434262948207","0.00000841434262948207","242","242","242","","","","","","","","","","","","","","","","","",""
"6210","0.00000793625498007968","0.00000793625498007968","0.00000793625498007968","244","244","244","","","","","","","","","","","","","","","","","",""
"6220","0.00000745816733067729","0.00000745816733067729","0.00000745816733067729","246","246","246","","","","","","","","","","","","","","","","","",""
"6230","0.0000069800796812749","0.0000069800796812749","0.0000069800796812749","248","248","248","","","","","","","","","","","","","","","","","",""
"6240","0.000006501992031872509","0.000006501992031872509","0.000006501992031872509","250","250","250","","","","","","","","","","","","","","","","","",""
"6250","0.0000060239043824701194","0.0000060239043824701194","0.0000060239043824701194","252","252","252","","","","","","","","","","","","","","","","","",""
"6260","0.000005545816733067729","0.000005545816733067729","0.000005545816733067729","254","254","254","","","","","","","","","","","","","","","","","",""
"6270","0.000005067729083665338","0.000005067729083665338","0.000005067729083665338","256","256","256","","","","","","","","","","","","","","","","","",""
"6280","0.000004589641434262948","0.000004589641434262948","0.000004589641434262948","258","258","258","","","","","","","","","","","","","","","","","",""
"6290","0.000004111553784860557","0.000004111553784860557","0.000004111553784860557","260","260","260","","","","","","","","","","","","","","","","","",""
"6300","0.000003633466135458167","0.000003633466135458167","0.000003633466135458167","262","262","262","","","","","","","","","","","","","","","","","",""
"6310","0.0000031553784860557767","0.0000031553784860557767","0.0000031553784860557767","264","264","264","","","","","","","","","","","","","","","","","",""
"6320","0.0000026772908366533864","0.0000026772908366533864","0.0000026772908366533864","266","266","266","","","","","","","","","","","","","","","","","",""
"6330","0.0000021992031872509956","0.0000021992031872509956","0.0000021992031872509956","268","268","268","","","","","","","","","","","","","","","","","",""
"6340","0.0000017211155378486055","0.0000017211155378486055","0.0000017211155378486055","270","270","270","","","","","","","","","","","","","","","","","",""
"6350","0.000001243027888446215","0.000001243027888446215","0.000001243027888446215","272","272","272","","","","","","","","","","","","","","","","","",""
"6360","7.649402390438247e-7","7.649402390438247e-7","7.649402390438247e-7","274","274","274","","","","","","","","","","","","","","","","","",""
"6370","2.8685258964143425e-7","2.8685258964143425e-7","2.8685258964143425e-7","276","276","276","","","","","","","","","","","","","","","","","",""
